KT;Inst;Adr;Ort;Typ;RForm;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
ZH;Stadtspital Waid;Tièchestrasse 99;8037 Zürich;K112;R4;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC;74097;9151;0;5;0;0.975;0.960;0.93;3.02;20.29;92.68;146.53;479.05;87.83;986.91;1.6;5.23;0.96;10.78;0;0;108512306;15968441;32070060;159201846;142479324;1982707;12007932;-10296092;74097;9151;261;8.1;78.2;33313297;0;112292112;78801334;5633881;27519346;1771350;86473;1629692;33221743;0;110819747;67512278;49;19390780;49;93906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Uster;Brunnenstrasse 42;8610 Uster;K112;R4;A;NF, IPS;Arzt, BGs;1;CT;61551;11020;822;5;4;0.845;0.838;0.63;1.7;21.77;91.82;119.94;399.84;91.57;837.34;1.09;3.63;0.83;7.6;19227;0;87824050;7679177;35154934;140987072;133452544;3130026;530000;5825623;61551;11020;207;5.6;76.7;29513510;24653368;99936146;67630317;4117883;18100899;1102259;0;924503;26036628;21700161;108069811;63622449;49;17030211;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Bülach;Spitalstrasse 24;8180 Bülach;K112;R4;A;NF, IPS;Arzt, BGs;1;CT;57085;10347;1331;5;4;0.868;0.851;1.08;2.6;18.11;91.43;123.67;376.19;79.39;800.51;1.2;3.64;0.77;7.74;5722;0;87901332;10220467;23591747;122369367;125370294;3841918;559300;9869622;57085;10347;165.5342465753;5.5;87;28216766;23769249;91295804;64487556;6716132;18651756;1699923;0;1130845;25255287;20775304;100530560;60601929;49;21419355;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;See­Spital;Asylstrasse 19;8810 Horgen;K112;R2;A;NF, IPS;Arzt, BGs;2;CT;56651;11634;594;8;3;0.860;0.830;0.66;9.72;24.84;91.02;83.97;341.48;102.33;752.2;0.72;2.94;0.88;6.47;26875;0;83033922;9579544;54756761;147639977;139892965;11967236;336000;6112696;56651;11634;203.8547945205;4.9;73.1;22281155;19658398;110571403;68832611;5140858;36264693;2058818;0;330830;17893854;15979797;119423331;64378776;49.4;49020984;63.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Limmattal;Urdorferstrasse 100;8952 Schlieren;K112;R4;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, Lito;53447;10428;866;6;5;0.898;0.870;0.32;12.69;19.17;94.2;135.17;357.59;105.23;864.52;1.3;3.43;1.01;8.29;2607;0;105163964;9546679;38449290;157872551;157285519;1934079;555100;7435106;53447;10428;183.7315068493;5.1;74.4;37996923;34727997;93907400;64593741;4319394;19730143;1427628;0;1872273;36730710;33716152;104471110;70377452;49;16503984;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Zollikerberg;Trichtenhauserstrasse 20;8125 Zollikerberg;K112;R2;A;NF, IPS;Arzt, BGs;1;MRI, CT;52221;9739;1579;6;4;0.862;0.834;0.54;3.51;31.19;94.69;99.86;346.09;55.53;676.26;1.03;3.55;0.57;6.94;20462;0;75995352;15684232;37209558;128889142;128506415;4686502;420000;4723775;52221;9739;164;5.4;76.7;28274276;26788090;94378803;52161355;4605413;36308516;2888635;0;638696;26125872;24857987;103481024;49196404;49.2;48085878;61.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;GZO Spital Wetzikon;Spitalstrasse 66;8620 Wetzikon ZH;K112;R1;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC, Lito;47573;10150;651;6;5;0.839;0.804;0.53;3.83;14.95;92.72;90.86;288.77;60.81;639.8;0.9;2.85;0.6;6.3;6629;0;77622638;16586329;37334429;134116414;119248078;9435817;5095067;-4615667;47573;10150;174;4.7;69.6;30596561;27878984;83839315;63007389;4250784;15911444;938586;67952;2130190;31237787;28447060;88427993;62261843;49.1;20153583;73.9;40936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Männedorf AG;Asylstrasse 10;8708 Männedorf;K121;R4;A;NF, IPS;Arzt, BGs;1;CT;36833;7203;443;4;2;0.858;0.825;0.71;14.57;29.88;93.5;77.63;235.48;62.36;578.44;1.08;3.27;0.87;8.03;1613;22740;62882339;10254032;29583549;107209469;96044063;3821554;318300;-505603;36833;7203;115.695890411;5.1;83.3;21856628;20247687;77382527;44701403;5653770;23164161;2990979;0;431611;20233706;18577963;75661782;35454851;48.5;17652076;48.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Im Park;Seestrasse 220;8002 Zürich;K121;R1;A;IPS;BGs;2;MRI, CT;32491;7184;552;8;2;1.292;1.247;2.7;30.33;86.13;89.45;21.05;294.3;36.87;505.3;0.29;4.1;0.51;7.03;71657;0;66517320;32552910;55503150;154573380;150835872;6550549;0;2813041;32491;7184;138;4.5;58.7;22345046;0;140642223;8349254;863169;118663492;10008861;0;0;21661864;0;152672829;6033516;68.5;139670059;98.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Affoltern;Sonnenbergstrasse 27;8910 Affoltern am Albis;K122;R2;A, P;NF;MSt, Arzt, BGs;1;CT;28033;3994;360;2;3;0.734;0.681;0.4;11.09;20.19;93.16;41.62;262.82;38.89;475.21;1.04;6.58;0.97;11.9;5014;0;49088458;5239002;12099667;66574015;63106489;817091;1253844;-868844;20700;3789;69;5.5;78.1;9397877;7316759;34074003;23444187;1930810;5733412;443683;0;460974;7866679;6694756;34276630;20772827;49;5181008;49;0;7333;205;22;35.8;92.8;811141;810571;5506910;5043011;451883;424609;37684;0;0;580080;144867;5292866;4597925;49;389243;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Privatklinik Bethanien AG;Toblerstrasse 51;8044 Zürich;K122;R1;A;;BGs;1;Lito;16746;3593;354;5;4;0.940;0.906;1.97;14.82;87.64;89.56;0;78.66;25.92;186.61;0;2.19;0.72;5.19;;;17626015;7026459;15674225;40326699;37215286;4605185;0;1493771;16746;3593;96;4.7;44;2620454;2402216;38664502;19163;4128;38008057;5684068;0;0;3236624;2729777;38583846;25203;100;34703839;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Paracelsus­Spital Richterswil AG;Bergstrasse 16;8805 Richterswil;K123;R1;A;NF;Arzt, BGs;1;CT;11973;2832;461;2;2;0.720;0.688;0.63;36.98;15.86;92.39;19.23;71.8;21.46;189.64;0.68;2.54;0.76;6.7;1208;407;21932800;2056704;14911589;39113362;38399941;783072;312322;391574;11973;2832;41;4.2;67.7;12009135;11885336;21298295;15211695;840026;4712653;245403;0;89384;10294669;9930472;23083463;14467932;49.9;6649402;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Susenberg;Schreberweg 9;8044 Zürich;K123;R2;A, R;;MSt, Arzt;1;;9635;527;0;0;0;1.006;1.313;0.72;5.47;63.59;96.92;5.91;32.34;7.53;71.69;1.12;6.14;1.43;13.6;;;7100811;547781;2059524;9708116;9710024;255208;30000;290386;1906;109;14;17.5;60.4;27732;27732;3428568;734631;37930;2631168;142180;0;12350;24477;24427;3583472;608867;48.4;2858545;64.5;0;;;;;;;;;;;;;;;;;;;;;;;7729;418;20;18.5;90.7;39611;39611;6060494;2314485;122643;3655988;201380;0;17650;34963;34893;6140908;1925343;49.2;3934245;65.1;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Lindberg;Schickstrasse 11;8400 Winterthur;K123;R1;A;;BGs;1;;6980;1668;169;4;3;1.008;0.969;0.48;20.59;82.38;81.54;0;42.55;11.18;91.29;0;2.55;0.67;5.47;0;0;9991081;1912668;13273152;25236676;18761871;2194689;0;-4280115;6980;1668;56;4.2;30.1;1613019;1330247;19118820;5787;1013;16123546;2188631;0;0;1741129;1295243;19215313;6758;100;14596820;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Psychiatrische Universitätsklinik Zürich;Lenggstrasse 31;8032 Zürich;K211;R4;P;;MSt, Arzt, BGs;11;;160639;4323;0;0;0;;;1.41;4.37;5.04;95.51;141.63;622.95;136.66;1294.91;3.28;14.41;3.16;29.95;;;141735367;22022670;24621312;188379349;112236475;8014442;68128432;-62741790;;;;;;;;;;;;;;;;;;;;;;;160639;4323;486;37.2;90.9;32920399;25270584;130805748;83676420;9012688;8258554;668562;821213;18565829;27157581;26139964;123920817;89730696;49;8172105;49;175920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Integrierte Psychiatrie Winterthur IPW;Wieshofstrasse 102;8408 Winterthur;K211;R4;P;;Arzt, BGs;11;;79605;2792;0;0;0;;;0.4;2.5;4.25;97.97;82.71;297.2;93.36;646.3;2.96;10.64;3.34;23.15;;;70855789;9019299;17376340;97251428;51104209;3534991;42612230;-32277056;;;;;;;;;;;;;;;;;;;;;;;79605;2792;222;28.5;100.6;22681844;20858434;66147812;60022996;6169276;5285204;507633;211824;736501;22466092;13113619;68342465;61136655;49;5999599;53.3;170952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Clienia Schlössli AG;Schlösslistrasse 8;8618 Oetwil am See;K211;R1;P;NF;MSt, Arzt, BGs;4;;76316;2377;0;0;0;;;0.66;6.24;17.27;98.75;75.98;252.95;72.7;546.98;3.2;10.64;3.06;23.01;;;60798732;9952051;15878314;86629097;81656134;4245194;4161712;4065478;;;;;;;;;;;;;;;;;;;;;;;76316;2377;215;32.1;100.3;16144456;15840687;64818201;33997597;4625587;13909144;1892427;0;481076;17812441;13388084;66164166;46783881;49;13583135;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Sanatorium Kilchberg;Alte Landstrasse 70;8802 Kilchberg ZH;K211;R1;P;;MSt, Arzt, BGs;1;;60051;1940;0;0;0;;;1.17;10.46;19.03;98.25;48.21;158.35;49.88;358.18;2.49;8.16;2.57;18.46;;;39752369;6771498;9400596;55924659;54388605;1926895;1535467;1926308;;;;;;;;;;;;;;;;;;;;;;;60051;1940;175;31;97;10766912;10757551;46582807;31618601;3418910;14901948;1754243;0;0;8983051;7439889;50903037;33971278;49.1;15860784;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Forel Klinik;Islikonerstrasse 5;8548 Ellikon an der Thur;K212;R2;P;;Arzt;3;;33383;514;0;0;0;;;0.5;32.77;0.5;98.83;10.06;11.34;33.93;89.35;1.96;2.21;6.6;17.38;;;11522203;1580995;3982803;18923477;15785958;326259;1026000;462575;;;;;;;;;;;;;;;;;;;;;;;33383;514;102;64.9;91.4;2654796;2654796;14106744;14106744;1666762;0;0;0;16000;2379166;1754917;14394371;13988371;49;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Privatklinik Hohenegg AG;Hohenegg 1;8706 Meilen;K212;R1;P;;;2;;22596;470;0;0;0;;;4.15;40.55;100;95.85;14.18;36.36;10.06;120.7;3.02;7.74;2.14;25.68;;;15589394;3123013;3522071;22335499;22418614;139592;0;235228;;;;;;;;;;;;;;;;;;;;;;;22596;470;70;48.1;90.3;765000;765000;21564838;0;0;6263100;385000;0;0;790000;790000;21783000;0;;7200000;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Kinder­ und Jugendpsychiatrischer Dienst des Kantons Zürich (KJPD) Zentrum für Kinder­ & Jugendpsychiatrie;Neumünsterallee 9;8032 Zürich;K212;R4;P;NF;MSt, Arzt;13;;12633;158;0;0;0;;;0;2.04;0;87.24;42.76;75.47;85.33;286.45;27.06;47.77;54.01;181.3;;;39089103;3654199;4476169;47219471;20247920;4189045;22782506;-17203693;;;;;;;;;;;;;;;;;;;;;;;12633;158;38;80;93.6;23641118;22792104;13107053;10117443;878646;0;0;0;3864849;20938058;11892249;13097529;10483247;50.2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Modellstation SOMOSA;Zum Park 20;8404 Winterthur;K212;R2;P;;BGs;1;;4918;43;0;0;0;;;0;53.45;0;91.38;1.09;4.92;24.39;36.29;2.53;11.44;56.72;84.4;;;4405891;114307;924616;5444814;4587930;41429;826188;80446;;;;;;;;;;;;;;;;;;;;;;;4918;43;17;114.4;83.8;1;0;5841433;1442953;108919;0;0;0;0;1;0;5441644;1312001;48.7;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Suchtbehandlung Frankental Entzug & Integration;Frankentalerstrasse 55;8049 Zürich;K212;R4;P;;BGs;1;;3758;120;0;0;0;;;0;8.66;0;100;0;10.92;3.18;25.35;0;9.1;2.65;21.13;;;2175881;76657;672962;2925500;1099883;54004;1051624;-719989;;;;;;;;;;;;;;;;;;;;;;;3758;120;12;31.3;88.5;0;0;2925500;2925500;50525;0;0;0;0;0;0;2205511;2151507;51.1;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Zürcher Höhenklinik Wald;Faltigbergstrasse 7;8636 Wald ZH;K221;R2;R;;Arzt, BGs;1;;46293;2182;0;0;0;;;0.44;17.41;23.65;97.89;23.88;132.12;71.28;331.58;1.09;6.05;3.27;15.2;;;29754300;2785071;7675993;40392651;42677002;1851635;145300;9084351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46293;2182;144;21.2;87.6;1639628;1590843;37445258;25513693;1974893;10951547;913525;0;140000;1546978;1503671;41388519;24180317;49.1;9734501;58.1;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Zürcher Höhenklinik Davos;Obstgartenstrasse 19;8090 Zürich;K221;R2;R;;Arzt, BGs;1;;32858;1550;0;0;0;;;1.11;41.3;23.07;95.25;14.43;52.13;27.73;174.02;0.93;3.36;1.79;11.23;;;16677482;3236495;4628626;24545307;26285851;1035300;159000;3314334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32858;1550;100;21.2;90.4;484254;420640;23331131;16244724;2363422;6398649;937503;0;159000;354983;307534;25956204;15312837;48.9;5959934;60.6;0;;;;;;;;;;;;;;;;;;;;;;
ZH;RehaClinic Kilchberg;Grütstrasse 60;8802 Kilchberg ZH;K221;R1;R;;Arzt, BGs;1;;10772;359;0;0;0;;;0;16.05;34.74;98.95;4.39;15.79;16.3;45.81;1.22;4.4;4.54;12.76;;;5934103;892927;1726869;9831766;9161086;81428;20800;1328718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10772;359;34;30;87;311687;310497;8184653;4626130;493321;2594476;276670;0;70840;326809;320401;8886102;4995278;49;2801504;49;0;;;;;;;;;;;;;;;;;;;;;;
ZH;RehaClinic Zollikerberg;Trichtenhauserstrasse 20;8125 Zollikerberg;K221;R1;R;;Arzt, BGs;1;;10608;525;0;0;0;;;0.55;6.1;47.06;95.4;2.31;14.54;10.61;38.35;0.44;2.77;2.02;7.3;;;4723629;1239509;1798068;9168253;7380838;160358;1289005;-1289005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10608;525;34;20.2;85;385105;353205;7238459;3260207;527201;2836335;458657;0;76892;366881;333748;7055447;3059996;49;2662240;49;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Schulthess­Klinik;Lengghalde 2;8008 Zürich;K231;R2;A;;MSt, Arzt, BGs;3;;44209;7694;0;8;0;1.378;1.346;2.89;39.16;52.08;79.24;101.12;204.28;141.58;695.49;1.31;2.66;1.84;9.04;11938;4173;100518037;15726976;48773998;180019011;181314732;1383070;0;2888790;44209;7694;165.7205479452;5.7;73.1;45514533;45514533;119395528;42946205;3597009;68350242;4788920;0;476547;34775638;34731999;148261382;38301375;100;102076268;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Uniklinik Balgrist;Forchstrasse 340;8008 Zürich;K231;R2;A, R;;MSt, Arzt, BGs;1;MRI, CT;42082;5187;0;5;0;1.426;1.384;2.14;31.39;30.39;77.24;108.81;255.25;150.54;782.17;2.1;4.92;2.9;15.08;;;88313920;17460038;39257441;153269235;145096358;6352615;5455784;5883653;28631;4824;91.7643835616;5.9;87.7;35951023;28595935;71201972;38764839;3832200;24202177;2124913;0;8686381;35040402;27920955;90604773;36330203;49.8;35980273;81.8;0;;;;;;;;;;;;;;;;;;;;;;;13451;363;37.8328767123;37.1;95.4;5143047;4180563;20402667;8942128;1036178;7808085;912431;0;3326116;6595983;5283780;26040659;7695917;49.2;11210405;84.4;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Pyramide am See AG;Bellerivestrasse 34;8008 Zürich;K231;R1;A;;;1;;4314;1921;0;5;0;0.935;0.806;4.01;25.33;100;77.98;0.48;26.35;8.97;86.84;0.02;1.37;0.47;4.52;;;8076009;3144868;6108657;17402045;17890030;449134;0;1193147;4314;1921;19.504109589;2.2;60.6;186407;0;17722470;0;0;16875782;3322965;0;0;191560;0;19248464;0;;17375464;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Uroviva Klinik für Urologie;Zürichstrasse 5;8180 Bülach;K231;R1;A;;;1;;2680;955;0;1;0;0.799;0.784;0.73;5.8;33.61;98.74;0;25.94;7.35;53.09;0;2.72;0.77;5.56;2180;0;4953308;1216477;6626194;13075877;12041256;164709;704672;-704672;2680;955;7.8684931507;2.8;93.3;4010015;3540805;8573266;4472278;275203;4019983;165345;0;0;2038964;2010941;10167263;4762080;48.8;3945250;49.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Limmatklinik AG;Hardturmstrasse 133;8005 Zürich;K231;R1;A;;;1;;2402;1226;0;4;0;0.926;0.869;0.49;24.51;22.51;88.99;0;19.14;1.81;32.42;0;1.56;0.15;2.64;6494;1946;3384378;1987295;11447399;16947134;16767802;115756;0;149019;2402;1226;18.3561643836;2;36.1;4917120;4684561;11526987;6484982;737598;3108978;245770;0;0;5550132;5096183;11281469;6427595;49.6;3004517;48.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Adus Medica AG;Breitestrasse 11;8157 Dielsdorf;K231;R1;A;;;1;;925;724;0;3;0;0.668;0.564;0.14;8.02;9.12;97.1;0;10.74;4.37;19.46;0;1.48;0.6;2.69;7319;0;2192541;523803;4942248;7793619;7803040;86793;0;109530;925;724;2.6219178082;1.3;100;4294014;4187189;3462010;2996637;65106;33789;412;0;0;4052019;3957234;3703150;3071111;49;38407;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Pyramide Schwerzenbach;Bahnstrasse 24;8603 Schwerzenbach;K231;R1;A;;;1;;884;277;0;2;0;0.914;0.872;0.36;22.83;100;84.84;0;3.31;0.6;8.6;0;1.19;0.22;3.1;;;1425178;554977;1077999;3070950;3157064;79259;0;210555;884;277;5.3698630137;3.2;45.1;41945;0;3127655;0;0;2978081;586406;0;0;33805;0;3241251;0;;3062973;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Tiefenbrunnen;Dammstrasse 29;8702 Zollikon;K231;R1;A;;;1;;157;96;0;1;0;1.002;0.859;7.29;34.83;100;92.71;0;3.17;2.3;7.6;0;3.3;2.4;7.92;361;0;506755;271763;820691;1606994;1598624;17140;0;26369;157;96;1.1287671233;1.6;38.1;621077;621075;782804;0;0;782804;170811;0;0;541295;524155;1074469;0;;1074469;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Eulachklinik AG;Brunngasse 6;8400 Winterthur;K231;R1;A;;;1;;15;6;0;2;0;0.947;0.793;0;50;33.33;33.33;0;1.64;0.93;6.9;0;27.33;15.5;115;1299;0;642565;1049322;2059504;3753802;2348652;4552;0;-1400298;15;6;2.7698630137;2.5;1.5;3611355;3321526;50488;12621;1475;0;0;0;0;2309344;2309183;43858;13271;100;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Geburtshaus Zürcher Oberland;Schürlistrasse 3;8344 Bäretswil;K232;R1;B;;BGs;1;;2853;727;335;0;2;0.390;0.381;0;20.27;3.54;99.46;0;10.02;0;15.13;0;1.38;0;2.08;0;4481;1874755;135886;837617;2928317;2769693;125483;8996;7756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2853;727;7.3342465753;3.9;55.8;587083;586592;2415078;1996469;188404;106055;9280;0;0;388475;3248;2508078;2322206;48.8;182390;52.9;0
ZH;Geburtshaus Delphys;Badenerstrasse 177;8003 Zürich;K232;R2;B;;;1;;1152;360;161;0;1;0.389;0.362;0;2.49;2.76;100;0;0.98;0;4.05;0;0.27;0;1.12;0;10028;328748;189955;997045;1518964;1382316;88164;70237;28515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1152;360;3;3.2;57.1;253483;253483;1274257;1238662;154734;35595;4561;0;0;267755;234209;1272861;1109000;49;39007;49.1;0
ZH;Kinderspital Zürich;Steinwiesstrasse 75;8032 Zürich;K233;R2;A, P, R;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;59516;7621;119;5;0;1.388;1.451;2.84;26.39;15.87;63.16;275.23;615.54;299.94;1586.93;3.61;8.08;3.94;20.82;147179;21785;171529242;16117226;77364739;266160366;219502488;14736010;27957229;-2312289;42937;7383;139.8082191781;5.8;83.4;76035635;41219855;127164963;36827893;1844720;16730615;624449;0;25619837;75785369;35522707;145474243;44082889;48.9;21535938;48.8;0;4520;53;12.7479452055;85.3;96.9;298438;281738;3377400;3316828;276333;0;0;0;0;157943;157321;4119070;4037905;48.9;0;;0;12059;185;36.2876712329;65.2;85.6;1969771;445179;14935807;5498939;417477;161804;13152;0;0;1498610;336305;11328329;3413962;49.2;145010;49.3;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Lengg AG;Bleulerstrasse 60;8008 Zürich;K235;R1;A, R;NF;Arzt, BGs;1;;12309;1079;0;0;0;;;1.25;44.26;15.52;80.02;23.97;60.16;57.71;168.04;2.22;5.58;5.35;15.57;;;20485001;3607268;8842199;32934468;25848719;981225;809270;-5295254;7150;889;22;8;89;6004062;4808312;16434888;10255794;1070972;1664340;153751;0;99633;3981980;2841674;15165144;9868235;49.5;1626510;57.5;0;;;;;;;;;;;;;;;;;;;;;;;5159;190;19.5780821918;27.2;72.2;1812580;1631657;6905351;4382664;576666;2329802;305389;0;0;956513;887885;5461163;2890791;50.7;2069243;66;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Sune­Egge;Konradstrasse 62;8005 Zürich;K235;R2;A;;;1;;5502;72;0;0;0;;;0;8.89;0;100;6.3;21.8;4.1;50.63;8.75;30.28;5.69;70.32;;;6758594;988639;2859865;11327635;9586817;531432;916898;-672665;5502;72;25;76.4;62.4;1046610;1046610;4439912;4439912;438918;0;0;0;0;887556;887096;4290094;4083610;48.5;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
