KT;Inst;Adr;Ort;Typ;RWStatus;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
VS;Clinique romande de réadaptation SuvaCare (CRR);Avenue du Grand­Champsec 90;1950 Sion;K221;oeff;R;;MSt, Arzt, BGs;1;;40318;1062;0;0;0;;;7.8154;65.9857;5.838;23.258;29;64;85.2;277.3;2.73;6.03;8.02;26.11;19;0;31802094;4199622;9726161;45727877;42886717;2944361;0;103201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40318;1062;110;38;100.4;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
VS;RZL Rehabilitationszentrum Leukerbad AG;Willy­Spühlerstrasse 2;3954 Leukerbad;K221;priv;R;;BGs;1;;16892;786;0;0;0;;;0.6219;50.1877;22.7612;91.5423;5.78;25.41;27.52;103.56;0.74;3.23;3.5;13.18;0;0;8450029;1660255;3267320;13377604;9799944;1332273;47310;-2198076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16892;786;45;21.5;102.8;2355934;2144167;11002081;7917252;786337;2497875;247792;0;0;1962919;1760672;8158862;5369726;100;2398744;100;0;;;;;;;;;;;;;;;;;;;;;;
ZG;Zuger Kantonsspital AG;Landhausstrasse 11;6340 Baar;K121;oeff;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT;45640;8673;641;5;3;0.8666092609;0.8312402127;0.7657;12.7639;23.8754;92.1302;101.37;323.81;100.28;702.66;1.17;3.73;1.16;8.1;46;0;76929554;7280080;40496666;125298982;92173150;3322763;30670809;1522425;45640;8673;164;5.3;76;39955858;33665805;80682686;49777452;4441567;18562414;1609271;0;0;34830741;28170126;82663585;44904297;52.4;23763598;69.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Andreas Klinik;Rigistrasse 1;6330 Cham;K122;priv;A;NF;BGs;1;MRI, CT;16386;3620;545;4;3;0.8420803788;0.8141388538;0;26.7943;44.6651;91.866;1.04;80.79;15.82;159.02;0.03;2.23;0.44;4.39;79;0;17367788;5832938;14100676;37301402;32205910;4671392;0;126063;16386;3620;56;4.5;79.9;5523654;5523654;37848790;15784182;2127432;16321406;2051623;0;0;5387362;5387362;40514097;15103428;53;20078005;72;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Psychiatrische Klinik Zugersee;Widenstrasse 55;6317 Oberwil b. Zug;K212;oeff;P;NF;MSt, Arzt, BGs;1;;42377;1334;0;0;0;;;1.3908;56.4175;4.5202;99.5828;17.84;89.2;17.64;192.99;1.34;6.69;1.32;14.47;0;0;19998386;2004773;3746624;28873776;26731455;1177338;956334;0;;;;;;;;;;;;;;;;;;;;;;;42377;1334;124;31.8;93.4;680947;680947;26070625;25393641;4283917;0;0;0;178000;419398;419398;27186823;26377617;52.6;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Klinik Meissenberg AG;Meisenbergstrasse 17;6300 Zug;K212;priv;P;NF;MSt, Arzt, BGs;1;;22025;347;0;0;0;;;0.5076;89.5408;12.9442;99.7462;8.93;30.65;17.43;89.56;2.57;8.83;5.02;25.81;0;0;8730145;849400;2619689;12199234;12923130;18335;0;742231;;;;;;;;;;;;;;;;;;;;;;;22025;347;74;63.5;81.3;35650;35900;13890205;11872789;2177675;2017415;309572;0;0;35650;35650;12905815;10926439;53;1961042;60.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Klinik Adelheid AG;Höhenweg 71;6314 Unterägeri;K221;oeff;R;;Arzt, BGs;1;;27014;1307;0;0;0;;;0;61.8805;38.9942;96.3557;11.17;56.34;32.62;156.25;0.85;4.31;2.5;11.95;0;0;18029653;1491992;3666095;23243766;21630965;1122920;181071;-108603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27014;1307;81.2;20.7;91;1464387;1224513;20520412;11921230;688744;7267564;421126;0;0;1257110;1030708;20354498;10752285;50;6590961;50;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Universitätsspital Zürich;Rämistrasse 100;8091 Zürich;K111;oeff;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, PET, CC, LB, Lito;289104;34523;1961;36;8;1.5858637361;1.5679149243;1.7099;19.8538;20.6002;91.1532;1096.98;2111.03;879.63;5736.41;3.18;6.11;2.55;16.62;0;0;688147624;108429381;321537130;1133614135;984348908;23773934;103470062;1190242;289104;34523;859;8.4;92.2;275870776;253220132;715807133;475129718;39685815;175473947;13836779;0;69067771;280988562;223749350;832589917;460245967;49.6;216246528;49.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Stadtspital Triemli;Birmensdorferstrasse 497;8063 Zürich;K112;oeff;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC, LB;147963;19732;1754;11;6;1.1560006058;1.1111182619;0.7682;9.8225;18.7213;95.4186;350.45;903.43;215.63;2076.07;1.78;4.58;1.09;10.52;4;17;242739440;14830342;106682162;369347895;334490969;11411647;123083;13311302;147963;19732;467;7.5;86.6;103425882;96283562;268798867;193339964;15077550;66833590;4552433;0;2;95574919;89378995;268830752;167902591;100;91885523;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Kantonsspital Winterthur;Brauerstrasse 15;8400 Winterthur;K112;oeff;A;NF, IPS;BGs;1;MRI, CT, PET, CC, LB, Lito;138500;22822;1642;12;6;1.0178810468;0.9870994643;0.5682;5.4641;20.0306;92.1022;348.86;1076.23;241.93;2205.17;1.53;4.72;1.06;9.66;18;2;242903813;38926548;82234682;372090818;372734638;13685299;157082;22176634;138500;22822;496.8;6.1;76.2;96528807;87405649;246280669;161367476;16322664;68465803;5555331;0;0;104075021;91773999;270787258;152864648;50.7;44331625;51.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Stadtspital Waid;Tièchestrasse 99;8037 Zürich;K112;oeff;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC;85389;8767;0;5;0;1.0553268478;1.0647039719;0;2.4726;19.2531;92.2294;130.32;467.76;99.4;975.6;1.49;5.34;1.13;11.13;9;0;103238622;19671361;29229357;154677176;129387020;2393043;20181731;-20181731;85389;8767;275.4;9.7;84.7;32221506;27906524;111660180;80058153;6544834;25004201;1881108;504605;0;29618160;25986808;99302709;93328346;49;358961;49;475781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Hirslanden AG;Witellikerstrasse 40;8008 Zürich;K112;priv;A;NF, IPS;MSt, Arzt, BGs;2;MRI, CT, PET, CC, LB, Lito;81102;15151;1093;12;3;1.2526379586;1.2090916708;3.0711;21.5665;84.6629;93.4173;88.91;368.18;291.23;1228.05;0.59;2.43;1.92;8.11;343;0;145999530;93367067;113703548;353122150;324068896;57771414;0;28718162;81102;15151;259;5.4;85.6;57760856;0;255497225;27114347;3607781;225966736;24236205;0;2;45625018;45612281;300364779;24459669;49;162402742;49.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Bülach;Spitalstrasse 24;8180 Bülach;K121;oeff;A;NF, IPS;BGs;1;CT;61494;8879;1360;5;4;0.8534586833;0.8214479586;1.2134;3.061;19.376;92.0551;72.92;278.26;81.58;610.59;0.82;3.13;0.92;6.88;20;0;81654199;10626403;22871334;119984525;116050646;3947758;30167;1071876;61494;8879;184;6.9;91.3;27872251;25085024;84771197;60814726;6790062;18841796;1757229;0;0;22901613;19938434;97126957;56978396;49.1;15175928;49.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;GZO Spital Wetzikon;Spitalstrasse 66;8620 Wetzikon ZH;K121;oeff;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, Lito;61060;9530;878;6;5;0.8546956647;0.8286492935;0;3.4717;15.2886;93.8083;90.78;280.77;63.79;620.42;0.95;2.95;0.67;6.51;26;0;74084258;7921213;31193035;115247540;117387820;1835663;1825537;6626734;61060;9530;190;6.4;87.8;25146956;23396929;87180240;64640592;4176460;18226703;1380510;0;1;25088242;23346861;93104228;64979957;49.6;23453192;72.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Uster;Brunnenstrasse 42;8610 Uster;K121;oeff;A;NF, IPS;Arzt, BGs;1;CT;55400;9550;880;5;4;0.8528117681;0.8325212421;0.7002;1.4388;21.3265;91.4561;93.46;358.58;81.16;746.94;0.98;3.75;0.85;7.82;9;0;77338747;9213086;31752635;131424683;122877286;2491382;0;3872486;55400;9550;207;5.8;73.1;26675591;23479533;88431583;59862865;3222779;25226297;1131614;0;4;22796218;20074386;100455497;60530192;49;36717943;73.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Limmattal;Urdorferstrasse 100;8952 Schlieren;K121;oeff;A;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;49451;9357;983;6;5;0.9019794773;0.858782788;0;11.7025;18.526;93.3372;117.18;346.84;97.64;797.28;1.25;3.71;1.04;8.52;14;0;102364010;11012468;32693950;151005550;136927031;18421091;0;4353390;49451;9357;190;5.3;71.1;30595149;30595149;84421363;84421363;6284070;0;0;7227680;5330000;29478128;18898598;100976582;71759381;49;25434096;100;16990198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Zollikerberg;Trichtenhauserstrasse 20;8125 Zollikerberg;K121;oeff;A;NF, IPS;;1;MRI, CT;47700;7945;1474;6;4;0.8683718139;0.8440455289;0.6405;3.847;30.9954;95.5061;78.79;315;46.72;589.59;0.99;3.96;0.59;7.42;53;0;72524641;14211390;35004200;121861606;88232354;4322785;34155420;5133422;47700;7945;164;6;79.5;17532652;15840100;90983088;50725507;5060929;36847862;3389255;0;0;14031136;12796723;100262139;48314015;49.9;47260621;75.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Männedorf;Asylstrasse 10;8708 Männedorf;K121;oeff;A;NF, IPS;BGs;1;CT;35602;6863;453;6;2;0.8835432048;0.834762018;0.0676;12.3829;29.0907;94.2305;85.69;235.14;56.08;522.42;1.25;3.43;0.82;7.61;20;0;59167345;8686341;25585978;98637021;92993430;2149895;5355;1174174;35602;6863;122;5.2;79.7;18017168;16513655;72103253;41772526;3399204;26304110;2766451;0;0;17714548;16016327;75251803;37797965;49.6;35633325;74.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik im Park;Seestrasse 220;8002 Zürich;K121;priv;A;IPS;BGs;1;MRI, CT;31067;7294;535;9;2;1.2875798953;1.2046485886;2.175;31.9074;84.9275;92.521;21.15;193.41;152.57;480.89;0.29;2.65;2.09;6.59;267;0;63139443;32163218;58107743;153428422;153741294;6198259;0;6511130;31067;7294;139;4.3;61.2;21264287;0;113805086;12669672;1119881;92898290;10030717;0;0;21090022;0;128330927;9289933;100;110249454;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;See­Spital;Asylstrasse 19;8810 Horgen;K122;oeff;A;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;62612;10091;550;8;3;0.9149000752;0.8729620511;0;8.4428;24.8859;91.2699;75.79;333.22;108.96;707.93;0.75;3.3;1.08;7.02;67;17;65067509;11436988;48872192;125376689;124317394;6489601;0;5430306;62612;10091;203.3;6.2;84.1;21502325;19583584;98605272;63874870;6067365;31863643;2133734;0;1;6192640;5401368;111432391;61689844;100;46648074;99.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Privatklinik Bethanien AG;Toblerstrasse 51;8044 Zürich;K122;priv;A;;BGs;1;MRI, CT, CC, Lito;21129;3585;377;5;3;0.9616081046;0.9244437124;1.6435;13.856;88.0657;88.4956;2.85;92.6;25.48;218.31;0.08;2.58;0.71;6.09;221;0;21053714;7654197;13907706;44605237;43853280;2445245;0;1693288;21129;3585;96;5.9;60.1;2000895;1811045;44937552;3682;643;44104157;4328365;0;0;1820363;1603691;44478162;6129;100;41275118;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Affoltern;Sonnenbergstrasse 27;8910 Affoltern am Albis;K123;oeff;A, P;NF;MSt, Arzt, BGs;1;CT;28980;3783;362;2;3;0.8058117579;0.7584305821;0.3989;12.3632;18.7766;92.6064;37.57;225.67;35.9;416.75;0.99;5.97;0.95;11.02;14;1;44279130;6578200;10313933;66995968;56604419;3731952;3541484;-3541484;21128;3555;69;5.9;83.9;8504043;7568599;28330639;10486530;954758;4626307;421208;84538;0;6708056;5940298;30405508;18444134;49.5;4743000;52.5;79495;7852;228;22;34.4;97.8;1110505;1110505;4876973;3614977;419535;579219;67221;0;0;486633;430739;5314084;4173374;49.7;730779;49.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Susenberg;Schreberweg 9;8044 Zürich;K123;priv;A;;MSt, Arzt;1;;9563;472;0;0;0;1.353685567;1.4539381443;0.6048;5.4767;68.5484;96.9758;7.08;28.98;6.53;66.85;1.5;6.14;1.38;14.16;0;0;6736727;625855;2298393;9660975;9047751;313873;296513;-296513;9563;472;32;20.3;81.7;164116;0;9371762;2520768;149925;6607473;368840;0;0;143281;0;9073775;2205512;93.5;6428016;91.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Lindberg;Schickstrasse 11;8400 Winterthur;K123;priv;A;;BGs;1;;8948;1568;221;4;3;1.0060676136;0.9874372159;0.6742;20.2489;86.1236;81.9663;9.72;61.64;16.26;144.45;0.62;3.93;1.04;9.21;66;8;16121823;4075704;14547007;34744534;23665019;2968583;0;-7079864;8948;1568;57.1;5.7;42.8;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Paracelsus­Spital Richterswil;Bergstrasse 16;8805 Richterswil;K123;priv;A;NF;BGs;1;CT;8733;1587;466;2;2;0.6866995122;0.670232439;0.6292;26.2056;17.8606;96.9506;22.39;62.16;18.92;173.26;1.41;3.92;1.19;10.92;17;2;17086172;1197771;7604464;30437266;25363334;634841;120110;309942;8733;1587;45.1;5.5;52.9;9158185;8935945;16111438;11563517;552163;4275337;185963;0;106504;8944564;8700715;16559155;9975651;50.1;2852677;50.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Psychiatrische Universitätsklinik Zürich;Lenggstrasse 31;8032 Zürich;K211;oeff;P;;MSt, Arzt, BGs;9;;169474;4401;0;0;0;;;1.2966;3.8782;5.886;94.5256;148.34;593.92;124.08;1268.26;3.37;13.5;2.82;28.82;4;0;134350909;1696713;25586191;193441021;103443223;7235738;82762060;-70797117;;;;;;;;;;;;;;;;;;;;;;;169474;4401;488;38.5;94.9;37621271;37548678;130693008;122413053;16150234;7984718;859707;1087468;16271115;27315826;25853398;83815342;125521716;57.2;5732493;100;470070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Integrierte Psychiatrie Winterthur IPW;Wieshofstrasse 102;8408 Winterthur;K211;oeff;P;;Arzt, BGs;5;;82400;2667;0;0;0;;;0.7299;2.77;4.2753;97.3236;87.36;289.58;83.9;624.92;3.28;10.86;3.15;23.43;0;0;67658071;9621210;17498217;94777498;50118276;3462683;41196540;-41196540;;;;;;;;;;;;;;;;;;;;;;;82400;2667;228.2;30.9;98.6;27699365;27329737;67481829;62754185;6902859;3295997;311294;671785;490000;15337264;15090410;62314281;57578759;52.2;3615060;68;239398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Clienia Schlössli AG;Schlösslistrasse 8;8618 Oetwil am See;K211;oeff;P;NF;MSt, Arzt, BGs;4;;78042;2291;0;0;0;;;0.5192;7.788;16.6534;98.8419;69.87;249.28;57.36;518.01;3.05;10.88;2.5;22.61;0;0;58350712;9522026;15805002;83677740;79754272;3947628;3244871;3269031;;;;;;;;;;;;;;;;;;;;;;;78042;2291;212.8;34.1;100.2;17687263;16952952;62090310;43646048;5730477;13891299;1822360;0;2;13967470;13342447;73021638;43789949;49;13963559;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Sanatorium Kilchberg;Alte Landstrasse 70;8802 Kilchberg ZH;K211;oeff;P;;;1;;55524;1765;0;0;0;;;0.9524;9.8291;17.9365;98.2011;43.96;151.96;38.47;326.73;2.49;8.61;2.18;18.51;0;0;35061130;6235540;7927696;49224562;50550379;910593;1200168;3436578;;;;;;;;;;;;;;;;;;;;;;;55524;1765;164;31.5;92.8;13782898;13733359;42148053;29859588;3433021;12111946;1447617;0;0;10081871;10045720;46445662;30868442;49.3;13304153;57.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Privatklinik Hohenegg;Hohenegg 4;8706 Meilen;K211;priv;P;;;1;;22569;492;0;0;0;;;5.6881;45.3307;100;84.2202;13.06;37.73;10.2;121.27;2.65;7.67;2.07;24.65;0;0;14672747;2594502;3188839;20456088;20237029;137227;0;-67359;;;;;;;;;;;;;;;;;;;;;;;22569;492;70;45.9;88.1;0;0;20456088;0;0;6818696;842700;0;0;658076;658076;19730652;0;;6515520;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Forel Klinik;Islikonerstrasse 5;8548 Ellikon an der Thur;K212;oeff;P;;;3;;29414;407;0;0;0;;;0.6263;26.0504;2.0877;97.9123;8.23;7.66;35.91;77.66;2.02;1.88;8.82;19.08;2;0;9146009;1410144;3136859;13736012;12309241;368748;1058023;-203042;;;;;;;;;;;;;;;;;;;;;;;29414;407;89;72.3;90.3;1955360;1955360;12212172;12201086;1510191;0;0;0;0;1886411;1431411;11646559;10872216;46.3;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Kinder­ und Jugendpsychiatrischer Dienst des Kantons Zürich (KJPD) Zentrum für Kinder­ & Jugendpsychiatrie;Neumünsterallee 9;8032 Zürich;K212;oeff;P;NF;MSt, Arzt;16;;12905;149;0;0;0;;;0;1.105;0;84.5304;41.42;66.58;80.47;260.66;27.8;44.68;54.01;174.94;0;0;30081357;3681153;4192523;37955033;18617044;3576088;15761901;-12793204;;;;;;;;;;;;;;;;;;;;;;;12905;149;38.5;86.6;91.6;19751007;19751007;1.29E+07;12928016;1125964;0.00E+00;0;0;2332975;11684803;11034803;13007713;13007713;57.8;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Modellstation SOMOSA;Zum Park 20;8404 Winterthur;K212;priv;P;;Arzt, BGs;1;;5674;42;0;0;0;;;0;37.5;0;91.0714;1.69;16.04;9.25;32.46;4.02;38.19;22.02;77.29;0;0;4062880;80997;906229;5050106;4075986;44527;929594;-1;;;;;;;;;;;;;;;;;;;;;;;5674;42;18;135.1;86.1;0;1094;5082370;1765819;182419;0;0;0;1;0;0;4453284;1414586;48.8;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Suchtbehandlung Frankental;Frankentalerstrasse 55;8049 Zürich;K212;oeff;P;;BGs;1;;4077;115;0;0;0;;;0;5.6;0;97.6;0;13.28;0.7;18.83;0;11.55;0.61;16.37;0;0;2015900;82012;787030;2884942;1235300;88715;1080890;-480037;;;;;;;;;;;;;;;;;;;;;;;4077;115;12;35.5;93.1;0;0;2884942;2804327;89224;0;0;0;0;0;0;2404905;1234824;12.1;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Beth Shalom Drogenentzug und Therapievorbereitungen;Welsikerstrasse 5;8474 Dinhard;K212;oeff;P;;BGs;1;;1355;56;0;0;0;;;0;35.7143;0;100;0.14;4.88;0;7.75;0.25;8.71;0;13.84;1;0;651330;56569;212231;920545;338887;0;330934;-250519;;;;;;;;;;;;;;;;;;;;;;;1355;56;5.7;24.2;64.7;0;0;920545;920545;56568;0;0;0;0;0;0;670025;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Zürcher Höhenklinik Wald;Faltigbergstrasse 7;8636 Wald;K221;oeff;R;;BGs;1;;48633;2163;0;0;0;;;0.7902;15.0066;23.7489;98.0246;22.07;121.23;87.46;338.2;1.02;5.6;4.04;15.64;0;0;30600206;2837047;8215056;41723110;40729455;1971937;30842;1044088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48633;2163;144;22.5;92.3;3309823;0;37661860;25716224;1983294;11239507;909533;0;0;2634031;0;37661181;21609543;100;9270404;100;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Zürcher Höhenklinik Davos;Obstgartenstrasse 19;8090 Zürich;K221;oeff;R;;BGs;1;;33198;1534;0;0;0;;;0.7453;43.1164;22.236;95.5901;14.1;52.97;29.54;174.44;0.92;3.45;1.93;11.37;0;0;16729425;2327449;4299992;23360261;24315643;1075109;2768;2033259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33198;1534;100;21.6;90.7;528120;0;23404383;16393762;2470597;6265654;936219;0;0;404459;0;23803368;14158357;100;5298999;100;0;;;;;;;;;;;;;;;;;;;;;;
ZH;RehaClinic Zollikerberg;Trichtenhauserstrasse 20;8125 Zollikerberg;K221;priv;R;;Arzt, BGs;1;;10045;524;0;0;0;;;0;4.1367;45.6835;92.9856;2.39;13.23;8.89;34.12;0.46;2.52;1.7;6.51;6;1;3875637;1413431;1620406;6938644;6650859;83947;0;-203837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10045;524;33;19.2;83.4;209458;0;6692124;3048719;615437;3490523;717520;0;1;65089;0;6583644;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
ZH;RehaClinic Kilchberg;Grütstrasse 60;8802 Kilchberg;K221;priv;R;;Arzt, BGs;1;;3607;124;0;0;0;;;0;14.7436;32.6923;94.8718;3.08;6.8;6.56;20.75;2.48;5.48;5.29;16.73;6;1;1997780;397944;824583;3220307;2575012;26766;0;-618529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3607;124;12;29.1;82.4;43009;0;3124536;1848395;211409;1260323;172879;0;1;44785;0;2527627;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Schulthess­Klinik;Lengghalde 2;8008 Zürich;K231;oeff;A;;MSt, Arzt, BGs;2;MRI;51304;7479;0;8;0;1.4094192256;1.3603630841;3.137;37.4091;53.8349;79.9681;101.56;181.94;132.76;645.88;1.36;2.43;1.78;8.64;0;0;93915442;29573254;46925464;170440477;179159571;1793058;0;10694840;51304;7479;160;6.9;87.8;39138913;0;114356698;38678809;3158684;67920112;4577659;0;2;31015679;0;148227787;37274628;100;104468068;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Uniklinik Balgrist;Forchstrasse 340;8008 Zürich;K231;oeff;A, R;;MSt, Arzt, BGs;1;MRI, CT;47678;5048;0;5;0;1.3987053704;1.3722948631;1.8036;29.1276;32.0329;77.2986;94.65;231.08;124.33;687.26;1.88;4.58;2.46;13.61;3;3;82689944;12667410;35973967;141862835;136538485;6085495;5411735;6418127;34845;4711;109;7.4;87.3;31545860;25035145;65063193;32974936;3285448;24199322;2085888;0;10316671;29798752;23597705;86397970;70671858;50;74893550;50;0;;;;;;;;;;;;;;;;;;;;;;;12833;337;42;38.1;83.5;4729990;3863084;18821407;9777139;1066618;7239095;861275;0;3606917;5436844;4318236;22083746;14911310;50;20574192;50;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Pyramide am See AG;Bellerivestrasse 34;8008 Zürich;K231;priv;A;;;1;;5187;1541;0;5;0;0.8182437908;0.7066981699;3.7255;27.0876;100;77.5817;0.18;27.4;0.92;76.42;0.01;1.78;0.06;4.96;120;0;7476235;2798144;5335019;15893025;15732048;656807;0;535278;5187;1541;24.2;3.4;58.6;56923;0;15216743;0;0;14842183;2819353;0;0;41785;0;15731968;0;;15269403;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
