KT;Inst;Adr;Ort;Typ;RForm;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
ZG;Psychiatrische Klinik Zugersee;Widenstrasse 55;6317 Oberwil b. Zug;K212;R2;P;NF;MSt, Arzt, BGs;1;;43076;1238;0;0;0;;;0.1484;56.0178;6.0831;95.9199;20.12;93.22;19.26;203.17;1.63;7.53;1.56;16.41;;;20235839;2099945;3816143;29168682;27173314;1113756;878377;0;;;;;;;;;;;;;;;;;;;;;;;43076;1238;124;34.8;95.2;0;0;26389187;24710089;3772093;94453;0;0;140324;0;0;27488275;24977350;51.4;1713470;58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Klinik Meissenberg AG;Meisenbergstrasse 17;6300 Zug;K212;R1;P;NF;MSt, Arzt, BGs;1;;20508;373;0;0;0;;;0.2304;90.9931;13.8249;98.8479;10.93;32.02;16.46;93.92;2.93;8.58;4.41;25.18;;;9316569;874714;2519188;12910471;12243742;103376;563353;-563353;;;;;;;;;;;;;;;;;;;;;;;20508;373;69.9;55;80.4;38317;38317;14454099;11704141;2247737;2604076;335138;0;0;38317;38317;12308801;9729442;50.2;1499300;50.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Klinik Adelheid AG;Höhenweg 71;6314 Unterägeri;K221;R1;R;;Arzt, BGs;1;;31272;1444;0;0;0;;;0.1319;62.9458;38.9182;96.504;11.75;61.06;33.86;157.4;0.81;4.23;2.34;10.9;;;19640008;1383208;4976091;26057125;24698101;1199080;71412;221658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31272;1444;93.2;21.7;91.9;1398452;1155898;23436341;13586787;750998;9311841;463756;0;0;1250368;1013693;23825397;12236718;51.1;7519977;51.9;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Universitätsspital Zürich;Rämistrasse 100;8091 Zürich;K111;R4;A, P;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, PET, CC, LB, Lito;296740;34877;2096;36;8;1.5645298047;1.5451152649;1.7663;19.774;20.3655;89.9493;1135.32;2173.68;937.82;5997.35;3.26;6.23;2.69;17.2;;;718202205;98082464;322851175;1139135844;975544034;66063449;116703784;21593372;293289;34824;845;8.4;95.1;278749964;255617257;711121682;478824763;39017271;172623507;13257629;0;99930358;371572467;232620876;752939503;467105695;49.5;218567350;49.5;0;3451;53;11;65.1;86;4398534;4224901;2674999;2542317;251327;132682;17076;0;0;2586794;2436475;3558570;3254818;49.5;303593;49.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Kantonsspital Winterthur;Brauerstrasse 15;8400 Winterthur;K112;R4;A, P;NF, IPS;BGs;1;MRI, CT, PET, CC, LB, Lito;139217;23291;1492;12;6;1.0533030389;1.0218950365;0.4551;6.0194;20.7728;92.6792;373.21;1132.4;256.77;2324.59;1.6;4.86;1.1;9.98;;;256347327;35307359;91653993;391180029;396355599;15034908;1400700;29900838;137344;23267;475.9;5.9;79.1;101445395;92922590;258768015;166326491;15457054;76612606;5959469;0;1400700;108288450;98654740;273537948;167496184;48.8;52863540;50;0;1873;24;6;78;85.5;3467448;2510716;2265209;2095710;201573;0;0;0;0;2562709;1689646;1597504;1677416;50.7;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Stadtspital Triemli;Birmensdorferstrasse 497;8063 Zürich;K112;R4;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC, LB;123269;19954;1711;11;6;1.1139834823;1.0755667353;0.7966;9.8422;18.7537;94.2237;354.82;906.22;219.32;2129.07;1.78;4.54;1.1;10.67;;;249103138;33346565;106960995;395185022;381603116;10393143;1742181;6974930;123269;19954;467;6.2;72.3;111664063;103212558;264306414;187912089;15333884;62282216;4434457;0;11587592;102670363;95673620;264854481;162845983;49;86182835;60.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Hirslanden AG;Witellikerstrasse 40;8008 Zürich;K112;R1;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, PET, CC, LB, Lito;87064;15882;1031;12;3;1.3577209674;1.3267289853;3.4448;21.7584;81.5982;87.3806;79.5;627.55;86.86;1394.83;0.5;3.95;0.55;8.78;;;176693727;96339481;126531295;399564503;348600475;64425239;70000;13531211;87064;15882;273.3;5.5;87.3;54817731;0;297360587;37877862;2801724;173198541;12921377;0;998342;45657720;45649386;364245127;39144624;49;159296940;50.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Stadtspital Waid;Tièchestrasse 99;8037 Zürich;K112;R4;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC;74650;8970;0;5;0;1.0217251564;1.0034802128;0;2.615;20.7481;91.7861;135.29;454.04;95.5;945.4;1.51;5.06;1.06;10.54;;;106970412;17046307;31624025;159059152;144787890;2145632;8984949;-7342949;74650;8970;260;8.3;78.7;33076280;27276625;111625138;76175503;4945363;28713491;1701084;148675;594729;32260890;28252543;112907025;67457867;49;36717594;49;208661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Uster;Brunnenstrasse 42;8610 Uster;K112;R4;A;NF, IPS;Arzt, BGs;1;CT;57441;9898;858;5;4;0.8688067125;0.8573229639;0.5969;1.5336;21.4437;91.7623;100.89;371.03;80.36;770.32;1.02;3.75;0.81;7.78;;;82641333;9003096;33954067;133597445;131735119;2640334;0;9952392;57441;9898;207;5.8;76;29150932;24521663;95615557;63037499;4367975;16187639;1121669;0;0;25208924;21229971;107527025;62300608;49;15998411;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;See­Spital;Asylstrasse 19;8810 Horgen;K112;R2;A;NF, IPS;BGs;2;CT;55739;10815;616;6;0;0.8958470348;0.860158647;0;8.6237;25.3338;91.7982;82;349.88;99.3;746.99;0.76;3.24;0.92;6.91;;;81042069;12018468;53784992;151094014;139729767;14184600;380000;5778357;55739;10815;203.9;5.2;74.9;21525886;19178770;108596070;69258921;6730586;21929713;2131131;0;380000;14892253;13049524;121750070;66749218;49;21096920;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Zollikerberg;Trichtenhauserstrasse 20;8125 Zollikerberg;K112;R2;A;NF, IPS;Arzt;1;MRI, CT;51737;8073;1458;6;4;0.8821631518;0.8563271535;0.8402;3.2741;30.9823;95.1146;68.4;307.86;52.36;595.26;0.85;3.81;0.65;7.37;;;74585153;15288678;37113723;126987554;125916373;5345981;410000;5073543;51737;8073;142;6.4;99.8;22534626;21210717;91566055;52810134;5166207;23347020;2283947;92221;0;16602194;15545496;101999362;50494317;49.1;22263010;49;4773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Limmattal;Urdorferstrasse 100;8952 Schlieren;K112;R4;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, Lito;51015;9559;1015;6;5;0.9216834389;0.8840751348;0;12.2414;18.1113;93.3894;122.23;342.98;101.14;807.36;1.28;3.59;1.06;8.45;;;97991500;10084121;36738024;149093725;154428979;1769312;596000;13187502;51015;9559;192;5.3;72.8;34701529;28338858;90168534;64337100;4203830;14033786;916977;0;596000;32750962;27341920;105128198;72046863;49;15715510;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Bülach;Spitalstrasse 24;8180 Bülach;K112;R4;A;NF, IPS;Arzt, BGs;1;CT;50839;8829;1252;5;4;0.8804622333;0.8540467097;1.1381;2.9079;18.6617;91.1205;115.5;330.27;69.21;704.08;1.31;3.74;0.78;7.97;;;86255400;10530418;23336624;122066443;121474212;3940348;530000;7121089;50839;8829;197;5.8;70.7;32311273;23329781;85980441;60370784;7188753;17620600;1512515;0;530000;23334052;16827280;97382969;58185315;49;20840463;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;GZO Spital Wetzikon;Spitalstrasse 66;8620 Wetzikon ZH;K112;R1;A;NF, IPS;MSt, Arzt, BGs;1;Lito;47468;9128;850;6;5;0.834583856;0.8049020736;0;3.7837;16.3298;92.9647;94.72;293.16;61.45;640.98;1.04;3.21;0.67;7.02;;;73938378;10631269;36197555;121254150;117743609;7681686;403000;4697652;47468;9128;183.3;5.2;70.9;26983766;25525711;85304780;62459890;4031619;19662537;1114562;0;403000;27777156;26196171;90209959;61067168;49.1;25474748;73.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Männedorf AG;Asylstrasse 10;8708 Männedorf;K121;R4;A;NF, IPS;BGs;1;CT;37388;6580;456;4;2;0.8929078498;0.8596948237;0.0986;12.711;29.9324;94.1798;79.18;249.71;64.81;581.29;1.2;3.79;0.98;8.83;;;60277566;9183601;27936233;102578118;93834913;3107428;312534;164558;37388;6580;120;5.7;85.4;19450933;17840937;75849994;45016235;4886898;23576543;2433122;0;314200;18751827;17157768;75261149;37032448;49.4;18313614;49.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik im Park;Seestrasse 220;8002 Zürich;K121;R1;A;IPS;BGs;1;MRI, CT;32228;7145;578;9;2;1.3066842855;1.2249499028;2.3561;30.8676;85.2968;88.3739;22.4;201.43;150.97;493.83;0.31;2.82;2.11;6.91;;;65488819;32210700;58560479;156259998;158053768;6344821;0;8138593;32228;7145;139;4.5;63.5;26400350;0;137481313;13531904;1369800;115683427;11483607;0;0;22337377;0;161827030;12424860;100;138312132;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Spital Affoltern;Sonnenbergstrasse 27;8910 Affoltern am Albis;K122;R2;A, P;NF;MSt, Arzt, BGs;1;CT;30310;3815;341;2;3;0.7403313953;0.6879072093;0.3289;10.9351;19.7368;91.751;39.57;248.55;37.68;452.02;1.04;6.52;0.99;11.85;;;46874655;5134545;12500568;66215975;61427335;1001858;3047719;-2629119;22764;3597;69;6.3;90.4;8361599;7341419;31685372;20789599;1739716;5233493;437949;0;168600;6290454;5347466;32863370;18725020;49;4707561;49;0;7546;218;22;34.6;94;900592;900259;5490118;5010605;492378;455510;44762;0;0;733475;175342;5161804;4396255;49;399659;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Privatklinik Bethanien AG;Toblerstrasse 51;8044 Zürich;K122;R1;A;;BGs;1;Lito;18047;3160;375;5;4;0.9102781323;0.8726074826;2.081;13.5841;87.3172;89.117;0;87.84;24.28;204.23;0;2.78;0.77;6.46;;;19101220;8781806;14102856;42049160;38276313;3604374;168473;-168473;18047;3160;96;5.7;51.5;1346751;1298260;41757264;3268;556;41085691;4919823;0;0;1593881;1407742;40286806;4080;100;36121856;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Susenberg;Schreberweg 9;8044 Zürich;K123;R2;A;;Arzt;1;;9917;497;0;0;0;0.9142631579;1.4626178947;0.1927;5.4054;68.0154;98.2659;5.82;30.63;6.88;68.18;1.17;6.16;1.38;13.72;;;6837180;589668;2132416;9559264;9555711;234630;30000;265926;9917;497;34;20;79.9;112587;110247;9323452;2819299;159373;6415550;329459;0;30000;111951;111856;9553643;2245745;49.6;6813436;49.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Paracelsus­Spital Richterswil;Bergstrasse 16;8805 Richterswil;K123;R2;A;NF;BGs;1;CT;8748;1917;467;2;2;0.7202098196;0.6892763324;0.4581;35.4812;15.5352;93.2528;19.21;61.32;19.27;169.63;1;3.2;1.01;8.85;;;19579974;1621136;11864624;33393156;28380050;754377;412875;919019;8748;1917;40.1;4.6;59.8;9560557;8762674;18099868;12890265;583358;4091416;188565;0;0;9553545;9324299;19102779;13022651;54.7;4752288;68.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Lindberg;Schickstrasse 11;8400 Winterthur;K123;R1;A;;BGs;1;;7429;1403;208;4;3;0.9497200748;0.9116254364;0.1237;18.9474;82.7458;86.8275;0;46.2;12.49;98.29;0;3.29;0.89;7.01;;;10271096;3956991;12303773;26699669;16930010;2019066;0;-7750623;7429;1403;57.3;5.3;35.5;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Psychiatrische Universitätsklinik Zürich;Lenggstrasse 31;8032 Zürich;K211;R4;P;;MSt, Arzt, BGs;9;;160890;4412;0;0;0;;;1.5486;3.5864;5.0176;95.891;142.21;594.19;133.43;1266.91;3.22;13.47;3.02;28.72;;;136436045;22491357;25305867;184233269;110750705;7514579;65967985;-60731083;;;;;;;;;;;;;;;;;;;;;;;160890;4412;488;36.5;90.3;26603193;26603193;152413337;143772665;17898333;8454466;800206;958034;15758133;32362009;24749033;125170809;111329257;49.2;8325026;78;352470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Clienia Schlössli AG;Schlösslistrasse 8;8618 Oetwil am See;K211;R1;P;NF;MSt, Arzt, BGs;4;;79385;2355;0;0;0;;;1.2505;6.7669;19.4607;98.2806;72.24;249.19;66.55;530.14;3.07;10.58;2.83;22.51;;;59549562;10103948;16919986;86573496;82146157;4103364;4122448;3798473;;;;;;;;;;;;;;;;;;;;;;;79385;2355;215;33.7;101.2;15844034;18634611;63379908;43006165;6145805;15468977;2209911;0;370000;17467621;14570344;67378989;42955877;49;15482287;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Integrierte Psychiatrie Winterthur IPW;Wieshofstrasse 102;8408 Winterthur;K211;R4;P;;BGs;5;;79166;2560;0;0;0;;;0.3951;2.5613;5.7471;98.9224;85.34;291.2;89.77;633.79;3.33;11.37;3.51;24.76;;;68463799;8820908;17818224;95102931;50585860;3011118;41505953;-41503845;;;;;;;;;;;;;;;;;;;;;;;79166;2560;220.6;30.9;98.3;22668573;22185522;66748543;62353822;6203074;3916410;378146;665208;523131;22473982;13524682;65855258;59560632;49.2;4242180;62.8;368575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Sanatorium Kilchberg;Alte Landstrasse 70;8802 Kilchberg ZH;K211;R1;P;;BGs;1;;59946;1888;0;0;0;;;0.9828;11.0174;19.7543;99.0172;46.5;148.79;45.98;340.37;2.46;7.88;2.44;18.03;;;38115987;6607711;7884487;60273071;54436135;897401;4469441;-2963322;;;;;;;;;;;;;;;;;;;;;;;59946;1888;174;31.8;94.4;8836988;8812939;43172083;27160962;3055188;11630942;1471978;0;0;7755338;6229972;48610385;30112665;49.1;14566600;56.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Forel Klinik;Islikonerstrasse 5;8548 Ellikon an der Thur;K212;R2;P;;;3;;31110;450;0;0;0;;;0.565;31.4394;1.1299;98.4934;8.48;10.27;35.82;86.28;1.88;2.28;7.96;19.17;;;10121517;1164136;3233435;14528826;13391339;355507;1110000;329268;;;;;;;;;;;;;;;;;;;;;;;31110;450;89;69.1;95.8;2270136;2270136;11777312;11777312;1237552;0;0;0;0;2145844;1422264;11885088;11495088;49;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Privatklinik Hohenegg AG;Hohenegg 4;8706 Meilen;K212;R1;P;;;1;;24030;499;0;0;0;;;4.1894;43.9163;100;95.8106;13.54;36.6;9.47;118.98;2.71;7.33;1.9;23.84;;;15092429;3025716;3315600;22077745;22295384;130614;0;359856;;;;;;;;;;;;;;;;;;;;;;;24030;499;70;48.2;94.1;617885;617885;20840497;0;0;6946832;385979;0;0;744397;744397;21693204;0;;7183662;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Kinder­ und Jugendpsychiatrischer Dienst des Kantons Zürich (KJPD) Zentrum für Kinder­ & Jugendpsychiatrie;Neumünsterallee 9;8032 Zürich;K212;R4;P;NF;MSt, Arzt;14;;13466;150;0;0;0;;;0;0;0;89.1892;43.26;73.87;80.11;268.03;28.84;49.25;53.41;178.69;;;32131371;4386891;4301896;40820158;15581157;7583538;17655900;-14682000;;;;;;;;;;;;;;;;;;;;;;;13466;150;39;89.8;94.6;22733193;22733193;13196122;11214109;1069380;0;0;0;3834888;19884980;10314617;13417636;10729821;49;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Modellstation SOMOSA;Zum Park 20;8404 Winterthur;K212;R2;P;;BGs;1;;5581;41;0;0;0;;;0;47.3684;0;84.2105;1.34;5.31;10.89;34.8;3.27;12.95;26.56;84.88;;;4236124;111212;914796;5262132;4332509;42691;751546;0;;;;;;;;;;;;;;;;;;;;;;;5581;41;18;136.1;84.9;0;0;5709794;1511400;113811;0;0;0;1;0;0;5084055;1236043;47.1;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Suchtbehandlung Frankental;Frankentalerstrasse 55;8049 Zürich;K212;R4;P;;BGs;1;;3359;133;0;0;0;;;0;4.1958;0;99.3007;0;11.04;0.44;16.83;0;8.3;0.33;12.65;;;2182745;117877;646297;2946919;943218;96203;768149;-1139349;;;;;;;;;;;;;;;;;;;;;;;3359;133;12;25.3;76.7;0;0;2946919;2974480;97209;0;0;0;0;0;0;1807570;1711367;49.2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Zürcher Höhenklinik Wald;Faltigbergstrasse 7;8636 Wald ZH;K221;R2;R;;BGs;1;;48127;2083;0;0;0;;;0.7323;16.0443;23.4325;97.3455;21.82;127.81;83.02;334.45;1.05;6.14;3.99;16.06;;;29946569;3386222;8016727;41899931;39471254;1950596;464921;-334921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48127;2083;144;23.1;91.6;3337896;3088621;36853239;25882223;2065558;10087456;862919;0;130000;2800775;2513531;37048432;22279466;100;13799695;100;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Zürcher Höhenklinik Davos;Obstgartenstrasse 19;8090 Zürich;K221;R2;R;;BGs;1;;36044;1608;0;0;0;;;1.1337;39.7103;22.673;96.1814;14.06;52.28;27.6;170.31;0.87;3.25;1.72;10.59;;;16606640;3304961;4532153;24559347;26347922;951264;159000;3043399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36044;1608;100;22.4;98.8;525050;480925;23108135;16128319;2379118;6356830;911134;0;159000;380353;346556;26191722;15687689;100;9681595;100;0;;;;;;;;;;;;;;;;;;;;;;
ZH;RehaClinic Zollikerberg;Trichtenhauserstrasse 20;8125 Zollikerberg;K221;R1;R;;Arzt, BGs;1;;11381;533;0;0;0;;;0.1789;4.8387;45.2594;96.6011;2.4;13.99;9.01;35.73;0.45;2.62;1.69;6.7;;;4680188;1208614;1751169;7669673;7446221;120438;0;-103015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11381;533;34.2;21.4;91;264040;0;7347896;3485825;558758;3800380;622273;0;10000;328081;0;7145096;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
ZH;RehaClinic Kilchberg;Grütstrasse 60;8802 Kilchberg ZH;K221;R1;R;;Arzt, BGs;1;;10926;349;0;0;0;;;0;14.8541;36.3395;98.939;4.12;15.63;13.75;42.01;1.18;4.48;3.94;12.04;;;5059652;872066;1685538;7620962;8112201;72550;0;563788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10926;349;33;31.3;90.7;297166;0;7317571;4469481;543214;2826848;321963;0;30822;293651;0;7830657;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Schulthess­Klinik;Lengghalde 2;8008 Zürich;K231;R2;A;;MSt, Arzt, BGs;2;;50691;7543;0;8;0;1.3705668832;1.3318325335;3.1786;37.5562;52.4532;79.4118;102.41;190.52;136.18;668.6;1.36;2.53;1.81;8.86;;;96269694;15087472;49160978;189741411;178760497;1624605;0;7375489;50691;7543;153.6;6.7;90.4;43231845;0;115635924;40665122;3018539;66985729;4155760;0;0;36022305;0;144620306;36729435;100;14697076;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Uniklinik Balgrist;Forchstrasse 340;8008 Zürich;K231;R2;A, R;;MSt, Arzt, BGs;1;MRI, CT;48835;5195;0;5;0;1.4192610665;1.3812947704;1.9806;30.8201;32.8128;77.1663;103.73;245.1;137.14;735.57;2;4.72;2.64;14.16;;;84643720;21049483;39229606;151621998;143422723;6556769;5718832;6005652;34625;4857;109;7.1;87;32636557;26016861;68480847;35764945;3423303;24850739;2143282;0;9724697;31208014;24855422;94591559;35697669;50;40932886;80.4;0;;;;;;;;;;;;;;;;;;;;;;;14210;338;42;42;92.7;4819600;3865915;19352779;10969933;1208637;6181424;747888;0;4305741;6129006;4850222;24654021;8559539;48.9;9535623;82;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Pyramide am See AG;Bellerivestrasse 34;8008 Zürich;K231;R1;A;;;1;;6096;1841;0;5;0;0.8652026073;0.7524258555;2.7702;27.725;100;77.3493;0.52;22.44;6.27;76.33;0.03;1.22;0.34;4.15;;;7772992;2835890;6007085;16823088;18946027;480120;0;2612328;6096;1841;20.1;3.3;82.9;117886;0;16684194;0;0;16152603;2975907;0;0;112046;0;18959315;0;;18213967;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Uroviva Klinik für Urologie;Zürichstrasse 5;8180 Bülach;K231;R1;A;;;1;;2221;772;0;1;0;0.7928834197;0.7695768135;0.6452;7.013;34.9677;98.5806;0;17.59;3.9;33.11;0;2.28;0.51;4.29;;;3513469;955556;4913945;9464506;9256105;58317;0;21266;2221;772;14.8;2.9;41.2;2228687;2076574;6893147;3702736;235255;1988282;128750;0;0;1240072;970251;8215506;3733613;49.2;1994773;49.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Limmatklinik AG;Hardturmstrasse 133;8005 Zürich;K231;R1;A;;;1;;1926;976;0;4;0;0.9611567623;0.8929977459;0.6148;24.8454;26.0246;84.5287;0;14.84;1.45;28.82;0;1.52;0.15;2.95;;;2951913;2039583;9469175;14497428;14376057;73973;0;12777;1926;976;18.4;2;28.7;4541134;3447811;9204805;5400223;634827;1287362;188205;0;0;4801893;4557380;9642824;5394090;49.2;1599169;49.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Adus Medica AG;Breitestrasse 11;8157 Dielsdorf;K231;R1;A;;;1;;1655;660;0;3;0;0.721119697;0.5906575758;0;4.5455;8.6364;95.9091;0;11.75;3.34;18.8;0;1.78;0.51;2.85;;;2234559;526520;2021218;8420442;8514056;39895;0;185508;1655;660;4.5;2.5;100;5132337;4847105;3436285;2943875;77239;359257;5614;0;0;5118102;4853270;3446254;2913394;49.2;144552;49.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Pyramide Schwerzenbach;Bahnstrasse 24;8603 Schwerzenbach;K231;R1;A;;;1;;1249;390;0;2;0;0.8288076923;0.7618061538;0;21.2821;100;84.1026;0;7.35;0.6;13.55;0;1.88;0.15;3.47;;;1592059;580845;1230367;3445693;3880512;98338;0;535055;1249;390;5.3;3.2;64.5;24146;0;3417244;0;0;3308366;609523;0;0;22949;0;3883232;0;;3730571;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Tiefenbrunnen;Dammstrasse 29;8702 Zollikon;K231;R1;A;;;1;;259;96;0;1;0;0.9961979167;0.8548958333;9.375;34.4828;100;90.625;0;3.67;2.38;8.05;0;3.82;2.48;8.39;;;598001;286081;723912;1617446;1647204;10125;0;39883;259;96;1.3;2.7;55.3;1218302;1218302;1621198;0;0;1621198;179207;0;0;991167;981042;2096234;0;;2096234;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
